property_id,location,latitude,longitude,sqft,BHK,buy_year,sell_year,buy_price,sell_price
2729,Electronic City,12.851414,77.665434,2734,5,2015,2017,12643073,14740909
2730,Hebbal,13.028771,77.606908,2397,5,2022,2024,17601693,21761231
2731,Hebbal,13.044689,77.591037,2875,5,2018,2020,23532850,27027091
2732,Electronic City,12.851194,77.651692,2436,3,2016,2017,10478967,11097523
2733,Hebbal,13.030248,77.590481,1121,2,2020,2024,9399549,12097098
2734,Jayanagar,12.92208,77.588726,2115,2,2021,2026,23809032,39382943
2735,BTM,12.915213,77.603128,1497,2,2016,2020,9737818,12517261
2736,Electronic City,12.851267,77.667922,1966,4,2021,2025,8574500,12843401
2737,BTM,12.914149,77.606211,1025,2,2016,2017,7565933,8366004
2738,Hebbal,13.030918,77.60484,2183,1,2021,2025,17432118,25812079
2739,Whitefield,12.974231,77.746037,3361,1,2022,2024,16663199,20186735
2740,Jayanagar,12.925993,77.591637,710,4,2017,2019,8443669,9527589
2741,Jayanagar,12.917466,77.589163,3100,1,2016,2018,30930085,36114590
2742,Jayanagar,12.918422,77.588985,3704,2,2020,2021,38211446,41899999
2743,BTM,12.909163,77.60441,3011,1,2015,2017,19139769,23378979
2744,BTM,12.925373,77.607426,3785,4,2019,2023,27015062,41248703
2745,Hebbal,13.032836,77.601026,1362,2,2016,2018,11625516,14483709
2746,Whitefield,12.968076,77.757674,3719,3,2021,2023,21425573,25874163
2747,Electronic City,12.842329,77.65422,3027,2,2022,2027,13431823,23652477
2748,Whitefield,12.97917,77.744441,966,5,2017,2018,5667094,5989948
2749,Whitefield,12.964001,77.755111,1736,2,2019,2021,9288942,10731714
2750,Indiranagar,12.973353,77.648316,3678,4,2022,2024,45343799,55158592
2751,Whitefield,12.96913,77.741269,635,4,2016,2021,3294675,5629315
2752,BTM,12.912277,77.606007,618,1,2017,2018,4311364,4767784
2753,BTM,12.926039,77.611924,934,3,2016,2017,6785466,7568862
2754,BTM,12.908116,77.619153,3725,4,2016,2018,27251226,30567480
2755,Electronic City,12.852215,77.669746,2826,1,2020,2022,12678072,14368743
2756,Whitefield,12.96048,77.745442,1774,4,2022,2024,10658091,12468451
2757,Indiranagar,12.980349,77.644596,3190,5,2021,2024,37164526,50720665
2758,Electronic City,12.842651,77.654211,2382,3,2019,2021,10065660,11544239
2759,Whitefield,12.975237,77.741837,3894,3,2017,2020,19885964,24957545
2760,Jayanagar,12.920952,77.594961,1328,5,2021,2025,13822728,21012442
2761,BTM,12.907839,77.610936,2407,4,2016,2017,17906217,19542746
2762,Hebbal,13.037796,77.589864,840,1,2015,2019,6428451,8945248
2763,BTM,12.912211,77.604675,3515,5,2021,2024,23147080,28648138
2764,Whitefield,12.96123,77.753792,3643,2,2022,2025,21392746,29027256
2765,Whitefield,12.967103,77.755173,1544,4,2022,2024,9096126,10675167
2766,Electronic City,12.849243,77.656919,3300,2,2021,2025,14974123,21179570
2767,Electronic City,12.843104,77.661195,3639,5,2017,2018,15609784,17078061
2768,Indiranagar,12.979672,77.648523,3157,5,2015,2019,34946283,49082364
2769,BTM,12.909442,77.606867,1197,5,2021,2024,8287598,11267000
2770,Electronic City,12.84158,77.663121,1950,3,2018,2021,8498607,11898934
2771,Jayanagar,12.915998,77.588245,3871,3,2019,2023,40905648,62148085
2772,Hebbal,13.039336,77.589874,2545,1,2017,2021,21076463,28998122
2773,Whitefield,12.968214,77.740493,3135,4,2021,2026,16714841,26182991
2774,Whitefield,12.964629,77.749111,2474,2,2019,2021,12418704,14249049
2775,Hebbal,13.026061,77.605039,3805,5,2020,2021,30403954,32698392
2776,Indiranagar,12.981238,77.641396,2808,3,2020,2022,34551729,38364321
2777,Hebbal,13.027162,77.603072,1287,2,2019,2021,10680527,12378036
2778,Whitefield,12.961531,77.757373,3070,2,2018,2019,16654926,17907171
2779,Hebbal,13.03628,77.587842,3571,1,2022,2023,29532475,32645390
2780,Whitefield,12.975135,77.74084,3944,1,2021,2025,21075049,27326091
2781,Indiranagar,12.975706,77.632771,2724,4,2020,2021,32343943,34197373
2782,Hebbal,13.028683,77.591423,1770,3,2016,2021,15307315,24812775
2783,Jayanagar,12.922703,77.588292,3207,4,2019,2021,34936966,42673899
2784,BTM,12.908287,77.616021,2368,4,2019,2020,17132318,19155113
2785,BTM,12.924148,77.612967,1346,1,2021,2022,9628136,10565791
2786,Hebbal,13.027549,77.588056,653,3,2016,2017,5530298,6048867
2787,Whitefield,12.963664,77.747737,1700,3,2015,2019,9396843,12870178
2788,Jayanagar,12.922161,77.600487,3403,3,2021,2023,37705853,46615310
2789,Hebbal,13.029501,77.602347,1304,3,2016,2020,9449520,13134864
2790,Electronic City,12.854144,77.669924,1481,1,2015,2019,7117587,9441255
2791,BTM,12.924958,77.604842,1277,3,2016,2021,9134576,12068982
2792,Whitefield,12.976119,77.747188,1657,5,2022,2027,9196506,15558707
2793,Indiranagar,12.964912,77.634636,1547,5,2018,2022,18381127,27100164
2794,Hebbal,13.036892,77.598208,3430,4,2017,2020,28423464,33286844
2795,Hebbal,13.027271,77.588547,3992,2,2017,2019,31983906,38173607
2796,Hebbal,13.042118,77.597706,1163,4,2016,2017,9065431,10043429
2797,Indiranagar,12.9666,77.649409,3042,4,2021,2025,38379474,59626307
2798,Indiranagar,12.967263,77.638952,2772,4,2020,2021,34153968,36197730
2799,Electronic City,12.846887,77.654725,2033,2,2019,2022,9763112,12370641
2800,Indiranagar,12.974586,77.648956,3515,5,2019,2021,39441858,47723555
2801,Indiranagar,12.980621,77.633122,3933,5,2022,2025,47446315,60527050
2802,Hebbal,13.045009,77.58858,1711,2,2016,2019,14016666,19108423
2803,Electronic City,12.849005,77.653851,1825,2,2016,2021,8048591,12738929
2804,Indiranagar,12.981874,77.642663,3001,2,2018,2022,35773381,49411111
2805,Hebbal,13.035589,77.604618,2833,5,2016,2017,22979823,24904460
2806,Electronic City,12.847101,77.669103,3384,3,2018,2021,15101360,20095992
2807,Jayanagar,12.917485,77.589879,1913,2,2019,2021,20172278,22353332
2808,Electronic City,12.844183,77.657252,1421,4,2018,2019,6881864,7579102
2809,Electronic City,12.852141,77.665552,1854,2,2016,2020,7806245,9942169
2810,Electronic City,12.842657,77.654405,3541,5,2018,2021,16195718,20461988
2811,Electronic City,12.836518,77.65713,1974,2,2018,2023,8680662,14440832
2812,Indiranagar,12.971212,77.651048,3975,1,2015,2016,44084531,48700415
2813,BTM,12.921452,77.614096,2545,5,2018,2020,17183498,21244391
2814,Hebbal,13.034599,77.601531,2465,1,2022,2023,18561775,19495466
2815,Electronic City,12.846731,77.657594,3497,5,2022,2026,14901651,18874821
2816,BTM,12.924042,77.60885,1398,2,2021,2025,10549894,12863996
2817,Hebbal,13.037715,77.601289,3660,1,2015,2020,31104831,44851028
2818,Hebbal,13.036768,77.603725,1989,1,2022,2025,14747284,17532575
2819,Electronic City,12.842399,77.667645,1996,1,2015,2019,8233772,11491106
2820,Hebbal,13.039093,77.588707,3669,2,2017,2020,31600842,37290761
2821,Electronic City,12.836574,77.662362,3295,4,2018,2020,14439098,16487597
2822,BTM,12.908458,77.60845,982,2,2021,2025,7401147,9006951
2823,BTM,12.919881,77.608039,628,1,2017,2021,4563657,5712424
2824,Indiranagar,12.965313,77.636671,3871,2,2015,2019,46651692,61021010
2825,Jayanagar,12.928917,77.591185,1010,5,2017,2019,10790978,12395886
2826,BTM,12.912828,77.6168,2574,1,2018,2022,17066189,23285602
2827,Jayanagar,12.92226,77.585694,3661,3,2020,2021,42389270,45237857
2828,Indiranagar,12.966868,77.639208,1516,3,2022,2024,17545684,21497515
2829,Jayanagar,12.924732,77.590791,2368,4,2015,2017,23983361,26718421
2830,Jayanagar,12.931742,77.603278,943,5,2021,2024,9435886,11725356
2831,Electronic City,12.855478,77.658558,1236,5,2020,2023,6082909,7678819
2832,Indiranagar,12.964012,77.647094,3436,4,2018,2020,42850890,53474749
2833,BTM,12.907417,77.608659,2529,4,2022,2027,17035079,26029156
2834,Jayanagar,12.934033,77.589705,1882,3,2021,2024,19748670,26158817
2835,Electronic City,12.850334,77.651659,2739,1,2017,2019,13448485,16671277
2836,BTM,12.908311,77.619406,2037,3,2019,2024,15214937,23875025
2837,Jayanagar,12.931791,77.595867,1866,3,2020,2024,18613876,28952592
2838,Indiranagar,12.978653,77.639991,2600,2,2017,2019,31942004,37993098
2839,BTM,12.909862,77.61561,2781,4,2019,2021,20033948,23948980
2840,Indiranagar,12.972556,77.650135,2499,3,2017,2021,31968418,44074272
2841,Jayanagar,12.926456,77.597526,2624,5,2016,2018,26998686,31694319
2842,BTM,12.926045,77.607948,2415,2,2020,2021,18500872,19593103
2843,Whitefield,12.966426,77.75847,675,1,2017,2019,3560359,4406622
2844,Indiranagar,12.979568,77.650018,2878,1,2021,2023,33035719,37542158
2845,Whitefield,12.960701,77.744305,3918,4,2019,2021,22478476,26458455
2846,Whitefield,12.965266,77.741434,1311,1,2020,2021,7544862,8093399
2847,Whitefield,12.977009,77.744616,2206,2,2019,2023,11209439,15987990
2848,Indiranagar,12.967104,77.648979,1446,3,2020,2023,17598225,23040897
2849,Jayanagar,12.930955,77.584668,1400,2,2016,2017,15413484,16229510
2850,Electronic City,12.847034,77.663683,1142,3,2022,2025,5449869,7375646
2851,Indiranagar,12.970781,77.643444,3587,4,2021,2025,46218573,58317453
2852,Jayanagar,12.933919,77.59589,2462,1,2022,2025,28246114,37227868
2853,Jayanagar,12.91589,77.599634,3492,3,2017,2020,35994564,49390797
2854,BTM,12.92257,77.606289,3196,5,2016,2018,22659489,27709106
2855,BTM,12.912419,77.613525,1168,3,2019,2022,8318862,9659213
2856,BTM,12.925186,77.605963,2689,1,2018,2020,19282589,23668135
2857,Hebbal,13.033993,77.601296,708,3,2017,2020,5466325,6992377
2858,Jayanagar,12.920025,77.59573,2290,1,2018,2023,23203296,32109118
2859,Jayanagar,12.918033,77.591721,2274,3,2022,2024,23385969,28621092
2860,Jayanagar,12.921083,77.598156,1660,4,2019,2022,17011048,20213785
2861,Electronic City,12.839147,77.662254,755,1,2018,2021,3591982,4840923
2862,Hebbal,13.031366,77.605098,1110,3,2022,2026,8428665,12842769
2863,Jayanagar,12.919762,77.587779,1798,2,2016,2020,18115144,28029370
2864,Whitefield,12.97964,77.746402,3675,5,2022,2027,20177537,31404596
2865,Hebbal,13.038365,77.589685,1427,1,2015,2017,11992173,14928175
2866,Hebbal,13.027009,77.589208,3114,3,2016,2020,24097222,37714063
2867,BTM,12.911402,77.610152,2445,5,2021,2026,16026252,21656815
2868,BTM,12.922874,77.614443,2738,3,2015,2016,19335816,21443708
2869,BTM,12.920178,77.613621,1329,2,2019,2023,9742288,12728543
2870,BTM,12.923548,77.619786,1661,5,2022,2023,12427080,13566439
2871,Hebbal,13.028641,77.597539,3233,5,2022,2026,23589656,37114546
2872,Whitefield,12.959929,77.757818,828,5,2015,2020,4280001,5718433
2873,BTM,12.916843,77.615316,3838,1,2016,2017,27820304,29426677
2874,Hebbal,13.044646,77.600667,1632,4,2021,2025,13370733,20347269
2875,BTM,12.916286,77.616376,1191,5,2019,2024,8754972,13390285
2876,Jayanagar,12.931316,77.598627,2888,4,2022,2027,32792229,46143694
2877,BTM,12.924849,77.611739,3639,2,2018,2019,24613363,26676280
2878,BTM,12.91811,77.604228,1128,5,2018,2023,7215379,11753129
2879,Whitefield,12.970472,77.741561,1692,3,2020,2023,9473581,11181893
2880,Electronic City,12.854389,77.663913,3240,3,2021,2025,14005182,19149266
2881,Indiranagar,12.96807,77.649805,2983,5,2020,2023,38693703,48343978
2882,BTM,12.912553,77.617215,925,1,2019,2022,6063179,7441611
2883,Whitefield,12.971285,77.750562,1759,4,2020,2022,8850238,10813900
2884,Electronic City,12.837737,77.667016,3093,1,2021,2025,14251199,18922646
2885,Jayanagar,12.92725,77.592863,1058,2,2022,2024,11243425,13925726
2886,Indiranagar,12.965609,77.64979,2277,1,2017,2019,29636182,35025325
2887,Electronic City,12.845216,77.665479,2687,3,2019,2023,12965547,16857212
2888,Jayanagar,12.926491,77.585281,3777,3,2019,2023,43425715,56502196
2889,Indiranagar,12.964551,77.633847,3086,2,2020,2022,33684248,37516026
2890,Whitefield,12.979669,77.745136,1239,5,2018,2022,6630574,9259947
2891,Hebbal,13.028216,77.5882,2737,2,2016,2021,23233081,33478517
2892,Hebbal,13.037693,77.599694,1974,5,2017,2021,15931815,19589255
2893,Whitefield,12.968195,77.750738,889,4,2018,2019,4836921,5249285
2894,Whitefield,12.973651,77.756495,1427,4,2022,2027,8007423,12821308
2895,Indiranagar,12.978488,77.63942,1874,4,2015,2016,20802092,23205768
2896,Jayanagar,12.93172,77.601063,2002,2,2018,2021,21991247,28187211
2897,Hebbal,13.039151,77.601878,1068,3,2022,2026,7945758,11887566
2898,Hebbal,13.037543,77.594067,3436,4,2016,2017,27277914,29271348
2899,BTM,12.925324,77.605103,1889,3,2020,2024,13041436,17981803
2900,Jayanagar,12.922959,77.601357,3049,5,2015,2018,32973154,43055165
2901,Jayanagar,12.928046,77.592269,1334,5,2017,2018,15913338,17712404
2902,Indiranagar,12.963006,77.645187,3991,3,2015,2019,52337501,74653619
2903,BTM,12.913072,77.608585,3787,2,2019,2021,27899007,31344554
2904,Hebbal,13.041504,77.592771,1826,1,2018,2021,15549286,20053034
2905,Jayanagar,12.922257,77.594674,3595,3,2018,2021,40686021,55192870
2906,Electronic City,12.852943,77.670166,3775,5,2020,2022,17830799,21952898
2907,Electronic City,12.851666,77.659814,2816,1,2016,2018,11734345,12950546
2908,Hebbal,13.042138,77.587181,1350,4,2018,2021,10114132,12922026
2909,Hebbal,13.042027,77.58905,1155,5,2018,2020,9459254,11125219
2910,Whitefield,12.966104,77.744745,1471,3,2020,2023,7875966,9816839
2911,Hebbal,13.042363,77.59594,1743,4,2022,2025,14542261,19048993
2912,Electronic City,12.841061,77.656473,2910,3,2015,2018,14372809,20025616
2913,Hebbal,13.039807,77.605294,1775,2,2018,2021,15158405,17556828
2914,Electronic City,12.836247,77.669754,1165,4,2017,2018,5342953,5790980
2915,Jayanagar,12.91546,77.595264,1593,2,2022,2027,17080959,27701975
2916,BTM,12.906712,77.612603,3876,4,2018,2022,26319211,37452267
2917,Indiranagar,12.979999,77.637653,791,4,2020,2021,10343085,11535154
2918,Jayanagar,12.917268,77.595617,2240,5,2019,2021,23892098,28366351
2919,BTM,12.914348,77.615238,982,1,2022,2024,6698832,8067391
2920,Electronic City,12.839054,77.664406,3592,2,2021,2025,15778964,23681350
2921,Hebbal,13.03272,77.598605,2514,5,2016,2021,20679639,33944627
2922,Electronic City,12.850692,77.652645,3200,3,2018,2019,13746756,14951084
2923,Indiranagar,12.977444,77.646198,3152,5,2016,2018,39419617,43587121
2924,BTM,12.913781,77.615247,3726,2,2017,2021,23509564,32771416
2925,Hebbal,13.029426,77.595023,2539,4,2020,2023,21772881,26098991
2926,Jayanagar,12.922429,77.597691,3749,3,2016,2019,38758999,46895964
2927,Hebbal,13.037894,77.596773,3213,3,2016,2018,25724498,29640276
2928,Jayanagar,12.932289,77.589739,1719,5,2019,2021,18993258,22335423
2929,Indiranagar,12.966672,77.639174,2552,5,2018,2022,28746732,42354362
2930,Electronic City,12.836759,77.669648,1356,2,2019,2023,6577652,8158523
2931,Jayanagar,12.93216,77.598911,1133,4,2019,2020,12791736,13529310
2932,Electronic City,12.847209,77.657448,1408,4,2016,2017,6567153,7206740
2933,Electronic City,12.837632,77.663553,2705,1,2022,2027,11293307,17571854
2934,Indiranagar,12.974591,77.646152,2553,2,2020,2024,33640551,41234625
2935,Electronic City,12.83673,77.665327,3910,1,2022,2026,16044303,23322656
2936,BTM,12.909769,77.602785,1807,3,2020,2023,12934010,15691239
2937,Indiranagar,12.968731,77.634373,3128,5,2017,2019,41116830,46439441
2938,Electronic City,12.847717,77.655074,3991,3,2022,2027,19472451,32507334
2939,BTM,12.914147,77.614276,2361,2,2016,2021,16390600,22023114
2940,Electronic City,12.847087,77.661812,1036,5,2019,2021,4668025,5462394
2941,Indiranagar,12.967957,77.642037,2684,1,2018,2019,29544517,31840695
2942,Hebbal,13.027788,77.606524,3824,4,2021,2023,32491669,37168305
2943,Hebbal,13.032238,77.595129,1405,3,2020,2023,10127146,14066060
2944,Hebbal,13.026412,77.590385,1049,3,2021,2025,7582388,9687052
2945,Jayanagar,12.915854,77.593564,3083,2,2019,2024,36222760,61468522
2946,Indiranagar,12.962486,77.646144,2140,1,2015,2016,27810179,30089622
2947,Electronic City,12.84822,77.662266,2439,1,2020,2023,10040816,12645932
2948,Whitefield,12.979428,77.751711,3675,4,2021,2023,21530332,24639617
2949,Electronic City,12.854252,77.66701,3395,5,2016,2021,14955010,23755651
2950,BTM,12.914621,77.618337,3704,2,2017,2022,23978082,31149953
2951,Hebbal,13.043417,77.601988,2314,3,2022,2027,17258505,30123351
2952,Jayanagar,12.922505,77.594085,1245,1,2015,2019,14710243,22846607
2953,Hebbal,13.027221,77.603793,3930,2,2022,2024,29683400,36133395
2954,Jayanagar,12.931938,77.594444,2358,1,2016,2018,26851930,32890190
2955,Electronic City,12.851671,77.660209,2585,1,2021,2024,10720248,12489800
2956,Indiranagar,12.962894,77.649997,3785,4,2015,2019,42740025,55739233
2957,Hebbal,13.029586,77.599279,3401,3,2022,2024,28606522,34276451
2958,BTM,12.922183,77.608923,3400,1,2016,2017,25587536,27768354
2959,Indiranagar,12.965848,77.644341,1918,2,2022,2023,24911730,27347483
2960,Hebbal,13.032141,77.587366,2035,3,2018,2019,15371652,16622937
2961,BTM,12.914709,77.612245,2112,2,2018,2022,14497970,21298097
2962,Hebbal,13.03573,77.59855,2505,5,2017,2020,19875275,27705473
2963,Hebbal,13.029638,77.604574,3251,3,2020,2021,27943714,30292236
2964,Jayanagar,12.918572,77.599476,2386,2,2016,2019,25225100,29999805
2965,Hebbal,13.031826,77.603945,2877,3,2020,2025,24480883,42936557
2966,Jayanagar,12.916158,77.598909,1521,5,2017,2021,15980586,21454777
2967,BTM,12.923259,77.614387,3622,1,2021,2025,27533576,41000138
2968,Jayanagar,12.921155,77.600237,3897,4,2021,2024,45544254,57673978
2969,Jayanagar,12.919226,77.602945,1314,2,2015,2017,15666233,17438811
2970,Whitefield,12.973574,77.746216,3377,4,2020,2022,20176892,23184420
2971,Whitefield,12.973771,77.751477,3067,2,2020,2023,17251308,23466283
2972,Hebbal,13.034739,77.598199,1273,2,2017,2021,9292017,11751884
2973,Indiranagar,12.981465,77.64388,861,2,2017,2020,10099294,13530422
2974,Hebbal,13.027891,77.592474,1510,5,2022,2026,11400160,15086893
2975,Jayanagar,12.921633,77.602425,3193,4,2019,2021,35525162,41803731
2976,Jayanagar,12.924938,77.588129,2521,3,2019,2022,29294077,36986727
2977,Indiranagar,12.970499,77.637536,2278,1,2019,2023,26648422,38957424
2978,Whitefield,12.968773,77.751242,2056,3,2016,2019,11336100,13233104
2979,Jayanagar,12.917901,77.594779,1454,3,2016,2020,16386987,20173215
2980,Indiranagar,12.971906,77.64805,3730,2,2020,2023,46433837,59643680
2981,Whitefield,12.966917,77.746806,2937,2,2020,2021,15365260,16732713
2982,Jayanagar,12.93389,77.590716,1629,4,2020,2025,17865612,25059858
2983,Hebbal,13.044409,77.598982,3553,2,2015,2019,28551831,36757759
2984,Jayanagar,12.933189,77.602768,2603,4,2020,2024,29217908,43852038
2985,Whitefield,12.962608,77.743671,965,4,2020,2023,5738676,7841673
2986,Whitefield,12.965517,77.746844,2820,4,2020,2023,15730892,21384701
2987,Indiranagar,12.966941,77.631918,3677,2,2022,2025,40243005,46773845
2988,Hebbal,13.041146,77.602459,1940,1,2020,2025,16626454,23403237
2989,Hebbal,13.040075,77.606881,3406,2,2018,2019,29171799,31375407
2990,Indiranagar,12.966603,77.633948,2342,4,2017,2021,29124751,37994964
2991,Jayanagar,12.931391,77.597192,3848,4,2019,2020,41693008,46024670
2992,Hebbal,13.036787,77.59329,3197,5,2015,2018,24195939,29017037
2993,Jayanagar,12.919988,77.594065,2965,3,2015,2016,32290485,33936202
2994,Whitefield,12.962963,77.744548,2096,3,2021,2024,11231863,13176517
2995,Electronic City,12.848002,77.659523,3678,5,2020,2025,17053875,29776599
2996,BTM,12.918932,77.610108,2828,3,2017,2018,19556697,21518867
2997,Indiranagar,12.975269,77.645069,1195,2,2016,2019,15631919,21436079
2998,BTM,12.917249,77.601499,1599,2,2022,2025,12162995,16126659
2999,BTM,12.922219,77.600727,3164,3,2015,2017,21252698,25544327
3000,BTM,12.914612,77.604845,3431,5,2018,2021,22622131,28240992
3001,Jayanagar,12.92865,77.593596,1891,2,2017,2021,19671679,25392365
3002,Indiranagar,12.965267,77.650152,3480,1,2016,2020,42264966,65656900
3003,Indiranagar,12.972145,77.633743,2363,5,2021,2022,28996992,32092345
3004,Indiranagar,12.969828,77.650819,2325,5,2016,2018,26620639,32059003
3005,BTM,12.922699,77.618675,3018,3,2017,2018,22480624,24682176
3006,Whitefield,12.972127,77.757751,3103,4,2019,2023,17485452,25532761
3007,Jayanagar,12.922376,77.599071,1611,5,2021,2025,16151695,23739561
3008,Jayanagar,12.920741,77.596141,846,5,2017,2022,9361693,14633832
3009,Electronic City,12.854015,77.658092,3947,5,2021,2026,16206557,25434612
3010,Electronic City,12.852523,77.657497,2892,1,2015,2020,11916846,20206858
